-96.6617000,39.1491000,-96.5271000,39.2225000
8604360863,8604360862,0.007
121769367,9558757265,0.014
121769367,121769365,0.042
121769365,9315726315,0.026
121769365,9315726311,0.025
121769365,121769367,0.042
121769374,9558757266,0.007
121769374,9558757268,0.002
121769374,121749632,0.012
121749632,2309921023,0.040
121749632,121749630,0.012
121749632,2309921032,0.050
121749632,121769374,0.012
2377916452,121769423,0.074
2377916452,121744387,0.006
121744387,121744389,0.011
121744387,121744384,0.028
121744387,2377916452,0.006
121769423,2377916452,0.074
2377916451,121769436,0.011
2377916451,121744389,0.007
121744389,121744390,0.003
121744389,121744387,0.011
121744389,2377916451,0.007
121769436,1796320254,0.026
121769436,2377916451,0.011
1796320254,121769447,0.009
1796320254,121769436,0.026
121769447,121769451,0.019
121769447,1796320254,0.009
121769451,2377916453,0.005
121769451,121769447,0.019
2377916453,121744407,0.005
2377916453,121769451,0.005
121744407,121744410,0.012
121744407,121744404,0.009
121744407,2377916453,0.005
2377916455,5696869103,0.025
2377916455,121744372,0.004
121744372,121744384,0.044
121744372,5852031673,0.012
121744372,2377916455,0.004
5696869103,121769464,0.006
5696869103,2377916455,0.025
121769464,121769467,0.039
121769464,5696869103,0.006
121769467,2377916454,0.038
121769467,121769464,0.039
2377916454,121744384,0.005
2377916454,121769467,0.038
121744384,121744372,0.044
121744384,121769468,0.012
121744384,121744387,0.028
121744384,2377916454,0.005
121771840,121771843,0.006
121771840,121771838,0.010
121771838,121771840,0.010
121771843,121802186,0.015
121771843,121771846,0.025
121771843,121771840,0.006
121771846,10085869355,0.007
121771846,121771843,0.025
10085869355,5844622584,0.006
10085869355,121771846,0.007
5844622584,10085869356,0.013
5844622584,10085869355,0.006
10085869356,121771851,0.022
10085869356,5844622584,0.013
121771851,121771853,0.031
121771851,10085869356,0.022
121771853,5844622686,0.013
121771853,121771851,0.031
5844622686,5844622691,0.009
5844622686,121771853,0.013
5844622691,5844622687,0.010
5844622691,5844622686,0.009
5844622687,5844622692,0.007
5844622687,5844622691,0.010
5844622692,5844622688,0.007
5844622692,5844622687,0.007
5844622688,5844622693,0.005
5844622688,5844622692,0.007
5844622693,5844622689,0.005
5844622693,5844622688,0.005
5844622689,5844622690,0.009
5844622689,5844622693,0.005
5844622690,698278026,0.003
5844622690,5844622689,0.009
6105155732,6105155733,0.006
6105155732,121771883,0.006
121771883,6105155731,0.052
121771883,6105155735,0.007
121771883,6105155732,0.006
6105155733,121771887,0.004
6105155733,6105155732,0.006
121771887,121820105,0.066
121771887,121771890,0.018
121771887,6105155733,0.004
121771890,121820111,0.047
121771890,9627315994,0.043
121771890,121771887,0.018
121779895,121779897,0.005
121779895,121779892,0.009
121779892,121779839,0.016
121779892,121819916,0.095
121779892,121779895,0.009
121779897,121779900,0.011
121779897,121779895,0.005
121779900,121779902,0.007
121779900,121779897,0.011
121779902,121779906,0.024
121779902,121779900,0.007
121779906,121779908,0.008
121779906,121779902,0.024
121779908,121779906,0.008
121780819,121793891,0.029
121780819,121780837,0.034
121780819,121780823,0.069
121780819,121780816,0.016
121780816,9851780528,0.016
121780816,121780833,0.035
121780816,121780819,0.016
121780823,9558757326,0.011
121780823,121812899,0.008
121780823,121780819,0.069
121780837,121780819,0.034
121780837,121793889,0.033
121780837,121780840,0.065
121780837,121780833,0.015
121780833,121780816,0.035
121780833,121812890,0.032
121780833,121780837,0.015
121780840,121812896,0.014
121780840,121812893,0.035
121780840,121780837,0.065
9558757250,9315776668,0.007
9558757250,9315776667,0.006
9315776667,121784489,0.005
9315776667,121932466,0.018
9315776667,9558757250,0.006
9315776668,9315776669,0.051
9315776668,9315776627,0.012
9315776668,9558757250,0.007
9315776627,9315776626,0.051
9315776627,9315776628,0.012
9315776627,9315776668,0.012
9315776628,9315776629,0.051
9315776628,9315776631,0.011
9315776628,9315776627,0.012
9315776631,9315776630,0.051
9315776631,9315776633,0.012
9315776631,9315776628,0.011
